uniqueid,forecasting,tool_tip,node_name,Category,delta,08-2010,Monthly,,,,,,,,,,,,,,,,
KIA_Cerato_Rio-Retail_Sydney_Radio_MIX_106.5_Metropolitan_Radio,,RioRetail Sydney Radio MIX 106.5,RioRetail Sydney Radio MIX 106.5,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Radio,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIA_Cerato_Hatch-Retail_Sydney_Television_TEN10_Metropolitan_Television,,HatchRetail Sydney Television TEN10,HatchRetail Sydney Television TEN10,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,0,0,2,20,10,0,0,5,0,0,0,0,0,0,0,0,0
KIA_Cerato-Retail_Sydney_Television_Eleven_SYD_Metropolitan_Television,,Retail Sydney Television Eleven SYD,Retail Sydney Television Eleven SYD,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIA_Cerato_S-Retail_Sydney_Television_TCN9_Metropolitan_Television,,SRetail Sydney Television TCN9,SRetail Sydney Television TCN9,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,15,7
KIA_Cerato_Rio-Retail_Sydney_Press_Daily_Telegraph_Metropolitan_Press,,RioRetail Sydney Press Daily Telegraph,RioRetail Sydney Press Daily Telegraph,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Press,0.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
KIA_Cerato_S-Retail_Sydney_Television_ONESYD_Metropolitan_Television,,SRetail Sydney Television ONESYD,SRetail Sydney Television ONESYD,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KIA_Cerato_Sydney_Television_Eleven_SYD_Metropolitan_Television,,Sydney Television Eleven SYD,Sydney Television Eleven SYD,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
KIA_Cerato_Hatch_Sydney_Television_GO_SYD_Metropolitan_Television,,Hatch Sydney Television GO SYD,Hatch Sydney Television GO SYD,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,2,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0
KIA_Cerato_Hatch-Retail_Sydney_Television_SBSSYD_Metropolitan_Television,,HatchRetail Sydney Television SBSSYD,HatchRetail Sydney Television SBSSYD,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIA_Cerato-Retail_Sydney_Radio_2DAYFM_Metropolitan_Radio,,Retail Sydney Radio 2DAYFM,Retail Sydney Radio 2DAYFM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIA_Cerato_Hatch-Retail_Sydney_Television_ONESYD_Metropolitan_Television,,HatchRetail Sydney Television ONESYD,HatchRetail Sydney Television ONESYD,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KIA_Cerato_S-Retail_Sydney_Television_TEN10_Metropolitan_Television,,SRetail Sydney Television TEN10,SRetail Sydney Television TEN10,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KIA_Cerato_Hatch-Retail_Sydney_Television_Eleven_SYD_Metropolitan_Television,,HatchRetail Sydney Television Eleven SYD,HatchRetail Sydney Television Eleven SYD,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KIA_Cerato_Sydney_Radio_NOVA_96_Metropolitan_Radio,,Sydney Radio NOVA 96,Sydney Radio NOVA 96,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIA_Cerato_Hatch-Retail_Sydney_Television_GEM_SYD_Metropolitan_Television,,HatchRetail Sydney Television GEM SYD,HatchRetail Sydney Television GEM SYD,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:KIA Serato:Sydney : Television,0.5,3,0,3,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Radio_FIVEAA_Metropolitan_Radio,,Adelaide Radio FIVEAA,Adelaide Radio FIVEAA,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
Hyundai_i30_Adelaide_Radio_SAFM_Metropolitan_Radio,,Adelaide Radio SAFM,Adelaide Radio SAFM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Television_SAS7_Metropolitan_Television,,Adelaide Television SAS7,Adelaide Television SAS7,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,19,14,9,1,1,0,6,0,8,0,0,0,0
Hyundai_i30_Adelaide_Television_GO_ADE_Metropolitan_Television,,Adelaide Television GO ADE,Adelaide Television GO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Television_7TWO_ADE_Metropolitan_Television,,Adelaide Television 7TWO ADE,Adelaide Television 7TWO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Radio_5MMM_Metropolitan_Radio,,Adelaide Radio 5MMM,Adelaide Radio 5MMM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Television_7Mate_ADE_Metropolitan_Television,,Adelaide Television 7Mate ADE,Adelaide Television 7Mate ADE,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Radio_NOVA_91.9_Metropolitan_Radio,,Adelaide Radio NOVA 91.9,Adelaide Radio NOVA 91.9,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hyundai_i30_Santa_Fe-Retail_Adelaide_Press_Advertiser_Metropolitan_Press,,Santa FeRetail Adelaide Press Advertiser,Santa FeRetail Adelaide Press Advertiser,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Press,0.5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Radio_5MMM_Metropolitan_Radio,,Retail Adelaide Radio 5MMM,Retail Adelaide Radio 5MMM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Hyundai_i30_Adelaide_Television_ADS10_Metropolitan_Television,,Adelaide Television ADS10,Adelaide Television ADS10,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Television_SBSADL_Metropolitan_Television,,Retail Adelaide Television SBSADL,Retail Adelaide Television SBSADL,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Television_ONEADL_Metropolitan_Television,,Retail Adelaide Television ONEADL,Retail Adelaide Television ONEADL,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Television_7TWO_ADE_Metropolitan_Television,,Retail Adelaide Television 7TWO ADE,Retail Adelaide Television 7TWO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Television_GEM_ADE_Metropolitan_Television,,Adelaide Television GEM ADE,Adelaide Television GEM ADE,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Radio_CRUISE_1323_Metropolitan_Radio,,Adelaide Radio CRUISE 1323,Adelaide Radio CRUISE 1323,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Television_7Mate_ADE_Metropolitan_Television,,Retail Adelaide Television 7Mate ADE,Retail Adelaide Television 7Mate ADE,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Radio_MIX_102.3_Metropolitan_Radio,,Retail Adelaide Radio MIX 102.3,Retail Adelaide Radio MIX 102.3,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,6,0,0,0,9,8,6,4,0,1,2,1,2,1,3
Hyundai_i30-Retail_Adelaide_Press_Advertiser_Metropolitan_Press,,Retail Adelaide Press Advertiser,Retail Adelaide Press Advertiser,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Press,0.5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,12,0
Hyundai_i30-Retail_Adelaide_Television_NWS9_Metropolitan_Television,,Retail Adelaide Television NWS9,Retail Adelaide Television NWS9,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,7,7,0,3,0,0,0,10,18,8,21,3,2,1,0,0,0,3
Hyundai_i30-Retail_Adelaide_Television_GEM_ADE_Metropolitan_Television,,Retail Adelaide Television GEM ADE,Retail Adelaide Television GEM ADE,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Radio_FIVEAA_Metropolitan_Radio,,Retail Adelaide Radio FIVEAA,Retail Adelaide Radio FIVEAA,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,1,0,4
Hyundai_i30-Retail_Adelaide_Television_ADS10_Metropolitan_Television,,Retail Adelaide Television ADS10,Retail Adelaide Television ADS10,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Radio_CRUISE_1323_Metropolitan_Radio,,Retail Adelaide Radio CRUISE 1323,Retail Adelaide Radio CRUISE 1323,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Radio_NOVA_91.9_Metropolitan_Radio,,Retail Adelaide Radio NOVA 91.9,Retail Adelaide Radio NOVA 91.9,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,0,0
Hyundai_i30_Adelaide_Television_NWS9_Metropolitan_Television,,Adelaide Television NWS9,Adelaide Television NWS9,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,0,0,0,0,0,22,38,11,11,3,1,3,0,3,0,0,0,0
Hyundai_i30-Retail_Adelaide_Press_Sunday_Mail-Adelaide_Metropolitan_Press,,Retail Adelaide Press Sunday MailAdelaide,Retail Adelaide Press Sunday MailAdelaide,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Press,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Adelaide_Radio_MIX_102.3_Metropolitan_Radio,,Adelaide Radio MIX 102.3,Adelaide Radio MIX 102.3,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Radio_SAFM_Metropolitan_Radio,,Retail Adelaide Radio SAFM,Retail Adelaide Radio SAFM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Radio,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Adelaide_Television_SAS7_Metropolitan_Television,,Retail Adelaide Television SAS7,Retail Adelaide Television SAS7,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,7,11,0,3,0,0,0,6,8,12,12,3,6,4,0,0,0,6
Hyundai_i30-Retail_Adelaide_Television_GO_ADE_Metropolitan_Television,,Retail Adelaide Television GO ADE,Retail Adelaide Television GO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Adelaide : Television,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hyundai_i30_Perth_Television_7Mate_PER_Metropolitan_Television,,Perth Television 7Mate PER,Perth Television 7Mate PER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0
Hyundai_i30_Perth_Television_GEM_PER_Metropolitan_Television,,Perth Television GEM PER,Perth Television GEM PER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Television_GO_PER_Metropolitan_Television,,Retail Perth Television GO PER,Retail Perth Television GO PER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Television_ONEPER_Metropolitan_Television,,Retail Perth Television ONEPER,Retail Perth Television ONEPER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Television_7Mate_PER_Metropolitan_Television,,Retail Perth Television 7Mate PER,Retail Perth Television 7Mate PER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Press_West_Australian_Metropolitan_Press,,Retail Perth Press West Australian,Retail Perth Press West Australian,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Press,0.5,0,0,0,0,17,0,2,0,9,0,4,4,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Television_STW9_Metropolitan_Television,,Retail Perth Television STW9,Retail Perth Television STW9,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,13,5,2,0,0,0,0,16,26,9,21,10,6,2,0,0,0,20
Hyundai_i30-Retail_Perth_Radio_6PR_Metropolitan_Radio,,Retail Perth Radio 6PR,Retail Perth Radio 6PR,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Radio,0.5,0,0,0,0,0,0,0,0,0,3,4,11,4,4,0,0,0,0
Hyundai_i30-Retail_Perth_Television_NEW10_Metropolitan_Television,,Retail Perth Television NEW10,Retail Perth Television NEW10,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,0,0,5,7,8,0,0,0,3,0,0,0,10
Hyundai_i30_Perth_Television_ONEPER_Metropolitan_Television,,Perth Television ONEPER,Perth Television ONEPER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Perth_Radio_96fm_Metropolitan_Radio,,Perth Radio 96fm,Perth Radio 96fm,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Hyundai_i30-Retail_Perth_Television_TVW7_Metropolitan_Television,,Retail Perth Television TVW7,Retail Perth Television TVW7,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,4,3,11,0,0,0,0,10,18,8,21,2,12,9,0,0,0,10
Hyundai_i30-Retail_Perth_Television_SBSPER_Metropolitan_Television,,Retail Perth Television SBSPER,Retail Perth Television SBSPER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Radio_94.5_FM_Metropolitan_Radio,,Retail Perth Radio 94.5 FM,Retail Perth Radio 94.5 FM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Radio,0.5,0,0,0,15,8,4,0,6,9,5,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Radio_96fm_Metropolitan_Radio,,Retail Perth Radio 96fm,Retail Perth Radio 96fm,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Radio,0.5,0,0,0,0,0,0,0,0,0,8,11,21,8,9,0,0,0,0
Hyundai_i30_Perth_Television_NEW10_Metropolitan_Television,,Perth Television NEW10,Perth Television NEW10,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,0,2,4,2,2,0,15,0,1,0,0,0,0
Hyundai_i30-Retail_Perth_Radio_92.9_FM_Metropolitan_Radio,,Retail Perth Radio 92.9 FM,Retail Perth Radio 92.9 FM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Radio,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Perth_Television_STW9_Metropolitan_Television,,Perth Television STW9,Perth Television STW9,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,37,47,10,4,1,0,6,0,3,0,0,0,0
Hyundai_i30_Santa_Fe-Retail_Perth_Press_West_Australian_Metropolitan_Press,,Santa FeRetail Perth Press West Australian,Santa FeRetail Perth Press West Australian,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Press,0.5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Television_GEM_PER_Metropolitan_Television,,Retail Perth Television GEM PER,Retail Perth Television GEM PER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Hyundai_i30-Retail_Perth_Radio_NOVA_93.7_Metropolitan_Radio,,Retail Perth Radio NOVA 93.7,Retail Perth Radio NOVA 93.7,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Radio,0.5,0,0,0,0,0,0,0,0,0,13,7,1,0,0,0,0,0,0
Hyundai_i30_Perth_Television_GO_PER_Metropolitan_Television,,Perth Television GO PER,Perth Television GO PER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Perth_Radio_NOVA_93.7_Metropolitan_Radio,,Perth Radio NOVA 93.7,Perth Radio NOVA 93.7,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Radio,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Television_7TWO_PER_Metropolitan_Television,,Retail Perth Television 7TWO PER,Retail Perth Television 7TWO PER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0
Hyundai_i30_Perth_Television_TVW7_Metropolitan_Television,,Perth Television TVW7,Perth Television TVW7,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,42,41,12,3,2,0,6,0,12,0,0,0,0
Hyundai_i30_Perth_Television_7TWO_PER_Metropolitan_Television,,Perth Television 7TWO PER,Perth Television 7TWO PER,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Television,0.5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Hyundai_i30-Retail_Perth_Press_Sunday_Times_Metropolitan_Press,,Retail Perth Press Sunday Times,Retail Perth Press Sunday Times,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Press,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30_Perth_Radio_94.5_FM_Metropolitan_Radio,,Perth Radio 94.5 FM,Perth Radio 94.5 FM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Perth : Radio,0.5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Hyundai_i30_Brisbane_Radio_4MMM_Metropolitan_Radio,,Brisbane Radio 4MMM,Brisbane Radio 4MMM,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Brisbane : Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Brisbane_Television_Eleven_BRIS_Metropolitan_Television,,Retail Brisbane Television Eleven BRIS,Retail Brisbane Television Eleven BRIS,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Brisbane : Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hyundai_i30_Santa_Fe-Retail_Brisbane_Press_Courier_Mail_Metropolitan_Press,,Santa FeRetail Brisbane Press Courier Mail,Santa FeRetail Brisbane Press Courier Mail,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Brisbane : Press,0.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai_i30-Retail_Brisbane_Radio_4BC_Metropolitan_Radio,,Retail Brisbane Radio 4BC,Retail Brisbane Radio 4BC,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Brisbane : Radio,0.5,4,6,5,10,5,0,0,1,2,0,0,0,3,4,1,3,4,3
Hyundai_i30_Brisbane_Television_GEM_BRIS_Metropolitan_Television,,Brisbane Television GEM BRIS,Brisbane Television GEM BRIS,Client Data:Competitor Sales and Marketing:All Marketing:Impreza Competitors:Hyundai i30:Brisbane : Television,0.5,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
